,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-12-12T00:00:00.000,Alexandria,6165,395,82
1,2020-12-12T00:00:00.000,Alleghany,6508,189,101
2,2020-12-12T00:00:00.000,Arlington,7263,612,164
3,2020-12-12T00:00:00.000,Central Shenandoah,11928,443,128
4,2020-12-12T00:00:00.000,Central Virginia,8715,288,96
5,2020-12-12T00:00:00.000,Chesapeake,7348,566,88
6,2020-12-12T00:00:00.000,Chesterfield,11797,609,180
7,2020-12-12T00:00:00.000,Chickahominy,4076,247,79
8,2020-12-12T00:00:00.000,Crater,6372,363,124
9,2020-12-12T00:00:00.000,Cumberland Plateau,3631,188,45
10,2020-12-12T00:00:00.000,Eastern Shore,1856,164,52
11,2020-12-12T00:00:00.000,Fairfax,36491,2722,657
12,2020-12-12T00:00:00.000,Hampton,3298,157,38
13,2020-12-12T00:00:00.000,Henrico,9874,634,269
14,2020-12-12T00:00:00.000,Lenowisco,3712,204,88
15,2020-12-12T00:00:00.000,Lord Fairfax,7867,477,164
16,2020-12-12T00:00:00.000,Loudoun,11709,583,151
17,2020-12-12T00:00:00.000,Mount Rogers,8041,503,179
18,2020-12-12T00:00:00.000,New River,7580,196,73
19,2020-12-12T00:00:00.000,Norfolk,7331,509,99
20,2020-12-12T00:00:00.000,Peninsula,7469,319,103
21,2020-12-12T00:00:00.000,Piedmont,3811,219,69
22,2020-12-12T00:00:00.000,Pittsylvania-Danville,4084,273,84
23,2020-12-12T00:00:00.000,Portsmouth,3546,379,73
24,2020-12-12T00:00:00.000,Prince William,24252,1343,278
25,2020-12-12T00:00:00.000,Rappahannock,9856,522,101
26,2020-12-12T00:00:00.000,Rappahannock Rapidan,5387,250,62
27,2020-12-12T00:00:00.000,Richmond,7574,520,86
28,2020-12-12T00:00:00.000,Roanoke,4619,136,81
29,2020-12-12T00:00:00.000,Southside,2542,117,69
30,2020-12-12T00:00:00.000,Thomas Jefferson,6187,309,84
31,2020-12-12T00:00:00.000,Three Rivers,3413,195,50
32,2020-12-12T00:00:00.000,Virginia Beach,12865,604,125
33,2020-12-12T00:00:00.000,Western Tidewater,5968,321,167
34,2020-12-12T00:00:00.000,West Piedmont,5480,411,120
35,2020-12-11T00:00:00.000,Alexandria,6089,390,82
36,2020-12-11T00:00:00.000,Alleghany,6368,187,99
37,2020-12-11T00:00:00.000,Arlington,7206,611,164
38,2020-12-11T00:00:00.000,Central Shenandoah,11642,440,126
39,2020-12-11T00:00:00.000,Central Virginia,8485,285,94
40,2020-12-11T00:00:00.000,Chesapeake,7289,564,88
41,2020-12-11T00:00:00.000,Chesterfield,11690,604,178
42,2020-12-11T00:00:00.000,Chickahominy,4012,247,77
43,2020-12-11T00:00:00.000,Crater,6335,362,124
44,2020-12-11T00:00:00.000,Cumberland Plateau,3499,183,45
45,2020-12-11T00:00:00.000,Eastern Shore,1831,163,52
46,2020-12-11T00:00:00.000,Fairfax,36119,2713,649
47,2020-12-11T00:00:00.000,Hampton,3231,156,38
48,2020-12-11T00:00:00.000,Henrico,9720,633,268
49,2020-12-11T00:00:00.000,Lenowisco,3630,199,86
50,2020-12-11T00:00:00.000,Lord Fairfax,7709,475,159
51,2020-12-11T00:00:00.000,Loudoun,11545,580,151
52,2020-12-11T00:00:00.000,Mount Rogers,7852,495,178
53,2020-12-11T00:00:00.000,New River,7474,194,72
54,2020-12-11T00:00:00.000,Norfolk,7250,502,99
55,2020-12-11T00:00:00.000,Peninsula,7350,318,101
56,2020-12-11T00:00:00.000,Piedmont,3795,217,69
57,2020-12-11T00:00:00.000,Pittsylvania-Danville,4039,273,84
58,2020-12-11T00:00:00.000,Portsmouth,3509,377,73
59,2020-12-11T00:00:00.000,Prince William,23833,1341,276
60,2020-12-11T00:00:00.000,Rappahannock,9689,519,101
61,2020-12-11T00:00:00.000,Rappahannock Rapidan,5344,247,60
62,2020-12-11T00:00:00.000,Richmond,7484,517,86
63,2020-12-11T00:00:00.000,Roanoke,4558,135,79
64,2020-12-11T00:00:00.000,Southside,2519,116,69
65,2020-12-11T00:00:00.000,Thomas Jefferson,6069,306,84
66,2020-12-11T00:00:00.000,Three Rivers,3270,191,50
67,2020-12-11T00:00:00.000,Virginia Beach,12702,599,125
68,2020-12-11T00:00:00.000,Western Tidewater,5909,316,167
69,2020-12-11T00:00:00.000,West Piedmont,5392,409,117
70,2020-12-10T00:00:00.000,Alexandria,6012,390,82
71,2020-12-10T00:00:00.000,Alleghany,6276,183,99
72,2020-12-10T00:00:00.000,Arlington,7097,607,164
73,2020-12-10T00:00:00.000,Central Shenandoah,11467,431,119
74,2020-12-10T00:00:00.000,Central Virginia,8296,281,92
75,2020-12-10T00:00:00.000,Chesapeake,7227,560,87
76,2020-12-10T00:00:00.000,Chesterfield,11523,595,175
77,2020-12-10T00:00:00.000,Chickahominy,3962,245,77
78,2020-12-10T00:00:00.000,Crater,6328,361,124
79,2020-12-10T00:00:00.000,Cumberland Plateau,3411,181,45
80,2020-12-10T00:00:00.000,Eastern Shore,1810,162,52
81,2020-12-10T00:00:00.000,Fairfax,35796,2695,648
82,2020-12-10T00:00:00.000,Hampton,3171,151,38
83,2020-12-10T00:00:00.000,Henrico,9597,628,266
84,2020-12-10T00:00:00.000,Lenowisco,3590,196,85
85,2020-12-10T00:00:00.000,Lord Fairfax,7601,469,157
86,2020-12-10T00:00:00.000,Loudoun,11420,575,151
87,2020-12-10T00:00:00.000,Mount Rogers,7730,493,175
88,2020-12-10T00:00:00.000,New River,7337,183,69
89,2020-12-10T00:00:00.000,Norfolk,7176,503,99
90,2020-12-10T00:00:00.000,Peninsula,7289,317,98
91,2020-12-10T00:00:00.000,Piedmont,3756,217,69
92,2020-12-10T00:00:00.000,Pittsylvania-Danville,3960,269,82
93,2020-12-10T00:00:00.000,Portsmouth,3480,375,73
94,2020-12-10T00:00:00.000,Prince William,23543,1336,275
95,2020-12-10T00:00:00.000,Rappahannock,9563,517,101
96,2020-12-10T00:00:00.000,Rappahannock Rapidan,5252,246,60
97,2020-12-10T00:00:00.000,Richmond,7406,515,84
98,2020-12-10T00:00:00.000,Roanoke,4523,135,79
99,2020-12-10T00:00:00.000,Southside,2499,116,68
100,2020-12-10T00:00:00.000,Thomas Jefferson,6025,302,84
101,2020-12-10T00:00:00.000,Three Rivers,3213,187,50
102,2020-12-10T00:00:00.000,Virginia Beach,12555,584,124
103,2020-12-10T00:00:00.000,Western Tidewater,5829,312,167
104,2020-12-10T00:00:00.000,West Piedmont,5323,406,117
105,2020-12-09T00:00:00.000,Alexandria,5950,388,81
106,2020-12-09T00:00:00.000,Alleghany,6148,180,97
107,2020-12-09T00:00:00.000,Arlington,7062,604,162
108,2020-12-09T00:00:00.000,Central Shenandoah,11093,426,115
109,2020-12-09T00:00:00.000,Central Virginia,8148,277,88
110,2020-12-09T00:00:00.000,Chesapeake,7135,556,86
111,2020-12-09T00:00:00.000,Chesterfield,11409,587,171
112,2020-12-09T00:00:00.000,Chickahominy,3909,245,76
113,2020-12-09T00:00:00.000,Crater,6309,358,124
114,2020-12-09T00:00:00.000,Cumberland Plateau,3323,177,45
115,2020-12-09T00:00:00.000,Eastern Shore,1798,161,52
116,2020-12-09T00:00:00.000,Fairfax,35356,2690,645
117,2020-12-09T00:00:00.000,Hampton,3139,146,35
118,2020-12-09T00:00:00.000,Henrico,9440,623,266
119,2020-12-09T00:00:00.000,Lenowisco,3504,193,84
120,2020-12-09T00:00:00.000,Lord Fairfax,7399,467,155
121,2020-12-09T00:00:00.000,Loudoun,11270,572,151
122,2020-12-09T00:00:00.000,Mount Rogers,7546,485,175
123,2020-12-09T00:00:00.000,New River,7247,182,63
124,2020-12-09T00:00:00.000,Norfolk,7106,490,98
125,2020-12-09T00:00:00.000,Peninsula,7216,314,97
126,2020-12-09T00:00:00.000,Piedmont,3710,215,68
127,2020-12-09T00:00:00.000,Pittsylvania-Danville,3893,268,80
128,2020-12-09T00:00:00.000,Portsmouth,3435,365,72
129,2020-12-09T00:00:00.000,Prince William,23296,1332,273
130,2020-12-09T00:00:00.000,Rappahannock,9428,513,101
131,2020-12-09T00:00:00.000,Rappahannock Rapidan,5165,245,60
132,2020-12-09T00:00:00.000,Richmond,7315,513,83
133,2020-12-09T00:00:00.000,Roanoke,4471,134,78
134,2020-12-09T00:00:00.000,Southside,2481,113,65
135,2020-12-09T00:00:00.000,Thomas Jefferson,5928,301,82
136,2020-12-09T00:00:00.000,Three Rivers,3132,184,50
137,2020-12-09T00:00:00.000,Virginia Beach,12376,580,123
138,2020-12-09T00:00:00.000,Western Tidewater,5756,304,167
139,2020-12-09T00:00:00.000,West Piedmont,5235,404,113
140,2020-12-08T00:00:00.000,Alexandria,5874,384,81
141,2020-12-08T00:00:00.000,Alleghany,5872,179,97
142,2020-12-08T00:00:00.000,Arlington,6944,603,161
143,2020-12-08T00:00:00.000,Central Shenandoah,10873,425,115
144,2020-12-08T00:00:00.000,Central Virginia,7912,275,87
145,2020-12-08T00:00:00.000,Chesapeake,7071,553,86
146,2020-12-08T00:00:00.000,Chesterfield,11210,585,171
147,2020-12-08T00:00:00.000,Chickahominy,3848,244,76
148,2020-12-08T00:00:00.000,Crater,6298,356,124
149,2020-12-08T00:00:00.000,Cumberland Plateau,3220,172,42
150,2020-12-08T00:00:00.000,Eastern Shore,1776,160,52
151,2020-12-08T00:00:00.000,Fairfax,34836,2679,643
152,2020-12-08T00:00:00.000,Hampton,3035,144,35
153,2020-12-08T00:00:00.000,Henrico,9281,617,260
154,2020-12-08T00:00:00.000,Lenowisco,3448,188,84
155,2020-12-08T00:00:00.000,Lord Fairfax,7232,465,155
156,2020-12-08T00:00:00.000,Loudoun,11005,571,151
157,2020-12-08T00:00:00.000,Mount Rogers,7410,475,173
158,2020-12-08T00:00:00.000,New River,7139,182,63
159,2020-12-08T00:00:00.000,Norfolk,7038,483,98
160,2020-12-08T00:00:00.000,Peninsula,7137,310,97
161,2020-12-08T00:00:00.000,Piedmont,3675,213,68
162,2020-12-08T00:00:00.000,Pittsylvania-Danville,3800,266,79
163,2020-12-08T00:00:00.000,Portsmouth,3410,361,71
164,2020-12-08T00:00:00.000,Prince William,22952,1323,272
165,2020-12-08T00:00:00.000,Rappahannock,9285,512,101
