,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-27T00:00:00.000,Alexandria,3814,320,69
1,2020-09-27T00:00:00.000,Alleghany,1590,76,27
2,2020-09-27T00:00:00.000,Arlington,3951,498,149
3,2020-09-27T00:00:00.000,Central Shenandoah,5374,265,70
4,2020-09-27T00:00:00.000,Central Virginia,3217,121,37
5,2020-09-27T00:00:00.000,Chesapeake,4299,409,72
6,2020-09-27T00:00:00.000,Chesterfield,6463,370,124
7,2020-09-27T00:00:00.000,Chickahominy,1840,163,52
8,2020-09-27T00:00:00.000,Crater,3952,274,103
9,2020-09-27T00:00:00.000,Cumberland Plateau,804,56,10
10,2020-09-27T00:00:00.000,Eastern Shore,1480,139,50
11,2020-09-27T00:00:00.000,Fairfax,21008,2180,601
12,2020-09-27T00:00:00.000,Hampton,1819,65,24
13,2020-09-27T00:00:00.000,Henrico,5453,432,211
14,2020-09-27T00:00:00.000,Lenowisco,900,75,20
15,2020-09-27T00:00:00.000,Lord Fairfax,3093,267,111
16,2020-09-27T00:00:00.000,Loudoun,6816,429,124
17,2020-09-27T00:00:00.000,Mount Rogers,2788,246,114
18,2020-09-27T00:00:00.000,New River,3204,58,19
19,2020-09-27T00:00:00.000,Norfolk,4824,364,78
20,2020-09-27T00:00:00.000,Peninsula,4384,195,75
21,2020-09-27T00:00:00.000,Piedmont,1978,135,49
22,2020-09-27T00:00:00.000,Pittsylvania-Danville,1873,139,36
23,2020-09-27T00:00:00.000,Portsmouth,2559,276,59
24,2020-09-27T00:00:00.000,Prince William,14981,1091,236
25,2020-09-27T00:00:00.000,Rappahannock,5270,389,75
26,2020-09-27T00:00:00.000,Rappahannock Rapidan,2626,172,51
27,2020-09-27T00:00:00.000,Richmond,4637,416,61
28,2020-09-27T00:00:00.000,Roanoke,1713,66,27
29,2020-09-27T00:00:00.000,Southside,1424,84,44
30,2020-09-27T00:00:00.000,Thomas Jefferson,3460,185,69
31,2020-09-27T00:00:00.000,Three Rivers,1780,116,30
32,2020-09-27T00:00:00.000,Virginia Beach,6826,374,90
33,2020-09-27T00:00:00.000,Western Tidewater,3883,199,123
