,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-21T00:00:00.000,Alexandria,0-9,234,3,0
1,2020-09-21T00:00:00.000,Alexandria,10-19,265,5,0
2,2020-09-21T00:00:00.000,Alexandria,20-29,692,12,1
3,2020-09-21T00:00:00.000,Alexandria,30-39,863,37,1
4,2020-09-21T00:00:00.000,Alexandria,40-49,650,49,1
5,2020-09-21T00:00:00.000,Alexandria,50-59,474,64,13
6,2020-09-21T00:00:00.000,Alexandria,60-69,279,60,4
7,2020-09-21T00:00:00.000,Alexandria,70-79,131,47,19
8,2020-09-21T00:00:00.000,Alexandria,80+,117,35,29
9,2020-09-21T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-09-21T00:00:00.000,Alleghany,0-9,45,0,0
11,2020-09-21T00:00:00.000,Alleghany,10-19,183,1,0
12,2020-09-21T00:00:00.000,Alleghany,20-29,312,1,0
13,2020-09-21T00:00:00.000,Alleghany,30-39,194,5,0
14,2020-09-21T00:00:00.000,Alleghany,40-49,193,5,0
15,2020-09-21T00:00:00.000,Alleghany,50-59,234,12,1
16,2020-09-21T00:00:00.000,Alleghany,60-69,131,14,1
17,2020-09-21T00:00:00.000,Alleghany,70-79,113,19,14
18,2020-09-21T00:00:00.000,Alleghany,80+,61,15,9
19,2020-09-21T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-09-21T00:00:00.000,Arlington,0-9,103,2,0
21,2020-09-21T00:00:00.000,Arlington,10-19,218,5,0
22,2020-09-21T00:00:00.000,Arlington,20-29,852,24,0
23,2020-09-21T00:00:00.000,Arlington,30-39,723,47,0
24,2020-09-21T00:00:00.000,Arlington,40-49,628,66,9
25,2020-09-21T00:00:00.000,Arlington,50-59,512,81,8
26,2020-09-21T00:00:00.000,Arlington,60-69,364,91,20
27,2020-09-21T00:00:00.000,Arlington,70-79,211,83,36
28,2020-09-21T00:00:00.000,Arlington,80+,223,93,74
29,2020-09-21T00:00:00.000,Arlington,Missing,17,1,0
30,2020-09-21T00:00:00.000,Central Shenandoah,0-9,124,0,0
31,2020-09-21T00:00:00.000,Central Shenandoah,10-19,910,1,0
32,2020-09-21T00:00:00.000,Central Shenandoah,20-29,1522,14,0
33,2020-09-21T00:00:00.000,Central Shenandoah,30-39,538,10,1
34,2020-09-21T00:00:00.000,Central Shenandoah,40-49,568,21,0
35,2020-09-21T00:00:00.000,Central Shenandoah,50-59,587,44,6
36,2020-09-21T00:00:00.000,Central Shenandoah,60-69,419,58,15
37,2020-09-21T00:00:00.000,Central Shenandoah,70-79,215,61,19
38,2020-09-21T00:00:00.000,Central Shenandoah,80+,190,47,29
39,2020-09-21T00:00:00.000,Central Shenandoah,Missing,8,0,0
40,2020-09-21T00:00:00.000,Central Virginia,0-9,87,0,0
41,2020-09-21T00:00:00.000,Central Virginia,10-19,384,2,0
42,2020-09-21T00:00:00.000,Central Virginia,20-29,761,5,0
43,2020-09-21T00:00:00.000,Central Virginia,30-39,372,15,0
44,2020-09-21T00:00:00.000,Central Virginia,40-49,371,4,1
45,2020-09-21T00:00:00.000,Central Virginia,50-59,436,17,4
46,2020-09-21T00:00:00.000,Central Virginia,60-69,291,26,6
47,2020-09-21T00:00:00.000,Central Virginia,70-79,177,19,9
48,2020-09-21T00:00:00.000,Central Virginia,80+,125,18,14
49,2020-09-21T00:00:00.000,Central Virginia,Missing,3,0,0
50,2020-09-21T00:00:00.000,Chesapeake,0-9,137,2,0
51,2020-09-21T00:00:00.000,Chesapeake,10-19,347,4,0
52,2020-09-21T00:00:00.000,Chesapeake,20-29,778,7,0
53,2020-09-21T00:00:00.000,Chesapeake,30-39,765,24,0
54,2020-09-21T00:00:00.000,Chesapeake,40-49,641,46,1
55,2020-09-21T00:00:00.000,Chesapeake,50-59,618,68,7
56,2020-09-21T00:00:00.000,Chesapeake,60-69,476,96,15
57,2020-09-21T00:00:00.000,Chesapeake,70-79,231,81,14
58,2020-09-21T00:00:00.000,Chesapeake,80+,178,60,31
59,2020-09-21T00:00:00.000,Chesapeake,Missing,41,1,0
60,2020-09-21T00:00:00.000,Chesterfield,0-9,258,3,0
61,2020-09-21T00:00:00.000,Chesterfield,10-19,645,2,0
62,2020-09-21T00:00:00.000,Chesterfield,20-29,1179,16,0
63,2020-09-21T00:00:00.000,Chesterfield,30-39,1196,30,1
64,2020-09-21T00:00:00.000,Chesterfield,40-49,1021,52,4
65,2020-09-21T00:00:00.000,Chesterfield,50-59,865,70,7
66,2020-09-21T00:00:00.000,Chesterfield,60-69,532,82,23
67,2020-09-21T00:00:00.000,Chesterfield,70-79,228,46,31
68,2020-09-21T00:00:00.000,Chesterfield,80+,196,46,54
69,2020-09-21T00:00:00.000,Chesterfield,Missing,136,1,0
70,2020-09-21T00:00:00.000,Chickahominy,0-9,36,0,0
71,2020-09-21T00:00:00.000,Chickahominy,10-19,194,0,0
72,2020-09-21T00:00:00.000,Chickahominy,20-29,307,4,0
73,2020-09-21T00:00:00.000,Chickahominy,30-39,250,3,0
74,2020-09-21T00:00:00.000,Chickahominy,40-49,241,16,1
75,2020-09-21T00:00:00.000,Chickahominy,50-59,302,30,1
76,2020-09-21T00:00:00.000,Chickahominy,60-69,180,32,9
77,2020-09-21T00:00:00.000,Chickahominy,70-79,111,30,8
78,2020-09-21T00:00:00.000,Chickahominy,80+,109,43,31
79,2020-09-21T00:00:00.000,Chickahominy,Missing,20,0,0
80,2020-09-21T00:00:00.000,Crater,0-9,79,2,0
81,2020-09-21T00:00:00.000,Crater,10-19,175,2,0
82,2020-09-21T00:00:00.000,Crater,20-29,617,9,0
83,2020-09-21T00:00:00.000,Crater,30-39,693,13,0
84,2020-09-21T00:00:00.000,Crater,40-49,585,27,1
85,2020-09-21T00:00:00.000,Crater,50-59,640,55,8
86,2020-09-21T00:00:00.000,Crater,60-69,455,69,24
87,2020-09-21T00:00:00.000,Crater,70-79,255,52,31
88,2020-09-21T00:00:00.000,Crater,80+,195,42,36
89,2020-09-21T00:00:00.000,Crater,Missing,33,0,0
90,2020-09-21T00:00:00.000,Cumberland Plateau,0-9,28,0,0
91,2020-09-21T00:00:00.000,Cumberland Plateau,10-19,96,1,0
92,2020-09-21T00:00:00.000,Cumberland Plateau,20-29,105,0,0
93,2020-09-21T00:00:00.000,Cumberland Plateau,30-39,92,2,0
94,2020-09-21T00:00:00.000,Cumberland Plateau,40-49,113,5,1
95,2020-09-21T00:00:00.000,Cumberland Plateau,50-59,114,13,1
96,2020-09-21T00:00:00.000,Cumberland Plateau,60-69,82,16,2
97,2020-09-21T00:00:00.000,Cumberland Plateau,70-79,48,5,0
98,2020-09-21T00:00:00.000,Cumberland Plateau,80+,32,10,5
99,2020-09-21T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-09-21T00:00:00.000,Eastern Shore,0-9,28,2,0
101,2020-09-21T00:00:00.000,Eastern Shore,10-19,76,1,0
102,2020-09-21T00:00:00.000,Eastern Shore,20-29,218,6,0
103,2020-09-21T00:00:00.000,Eastern Shore,30-39,254,11,0
104,2020-09-21T00:00:00.000,Eastern Shore,40-49,266,13,2
105,2020-09-21T00:00:00.000,Eastern Shore,50-59,294,24,6
106,2020-09-21T00:00:00.000,Eastern Shore,60-69,205,31,8
107,2020-09-21T00:00:00.000,Eastern Shore,70-79,70,25,14
108,2020-09-21T00:00:00.000,Eastern Shore,80+,55,25,20
109,2020-09-21T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-09-21T00:00:00.000,Fairfax,0-9,843,27,0
111,2020-09-21T00:00:00.000,Fairfax,10-19,1645,33,0
112,2020-09-21T00:00:00.000,Fairfax,20-29,3653,105,3
113,2020-09-21T00:00:00.000,Fairfax,30-39,3916,235,9
114,2020-09-21T00:00:00.000,Fairfax,40-49,3542,335,15
115,2020-09-21T00:00:00.000,Fairfax,50-59,3075,386,40
116,2020-09-21T00:00:00.000,Fairfax,60-69,1888,399,82
117,2020-09-21T00:00:00.000,Fairfax,70-79,843,286,125
118,2020-09-21T00:00:00.000,Fairfax,80+,921,341,319
119,2020-09-21T00:00:00.000,Fairfax,Missing,181,6,1
120,2020-09-21T00:00:00.000,Hampton,0-9,46,0,0
121,2020-09-21T00:00:00.000,Hampton,10-19,115,0,0
122,2020-09-21T00:00:00.000,Hampton,20-29,451,3,0
123,2020-09-21T00:00:00.000,Hampton,30-39,328,3,0
124,2020-09-21T00:00:00.000,Hampton,40-49,252,10,1
125,2020-09-21T00:00:00.000,Hampton,50-59,244,14,4
