,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-24T00:00:00.000,51001,Accomack,Eastern Shore,1169,90,19
1,2020-09-24T00:00:00.000,51003,Albemarle,Thomas Jefferson,1215,75,21
2,2020-09-24T00:00:00.000,51005,Alleghany,Alleghany,77,8,4
3,2020-09-24T00:00:00.000,51007,Amelia,Piedmont,124,13,5
4,2020-09-24T00:00:00.000,51009,Amherst,Central Virginia,388,13,4
5,2020-09-24T00:00:00.000,51011,Appomattox,Central Virginia,210,13,3
6,2020-09-24T00:00:00.000,51013,Arlington,Arlington,3889,498,148
7,2020-09-24T00:00:00.000,51015,Augusta,Central Shenandoah,474,22,7
8,2020-09-24T00:00:00.000,51017,Bath,Central Shenandoah,7,0,0
9,2020-09-24T00:00:00.000,51019,Bedford,Central Virginia,730,34,12
10,2020-09-24T00:00:00.000,51021,Bland,Mount Rogers,65,3,4
11,2020-09-24T00:00:00.000,51023,Botetourt,Alleghany,293,24,10
12,2020-09-24T00:00:00.000,51025,Brunswick,Southside,349,29,5
13,2020-09-24T00:00:00.000,51027,Buchanan,Cumberland Plateau,136,8,2
14,2020-09-24T00:00:00.000,51029,Buckingham,Piedmont,677,24,9
15,2020-09-24T00:00:00.000,51031,Campbell,Central Virginia,435,14,4
16,2020-09-24T00:00:00.000,51033,Caroline,Rappahannock,347,29,5
17,2020-09-24T00:00:00.000,51035,Carroll,Mount Rogers,489,41,24
18,2020-09-24T00:00:00.000,51036,Charles City,Chickahominy,84,21,5
19,2020-09-24T00:00:00.000,51037,Charlotte,Piedmont,106,5,0
20,2020-09-24T00:00:00.000,51041,Chesterfield,Chesterfield,5870,322,94
21,2020-09-24T00:00:00.000,51043,Clarke,Lord Fairfax,93,12,0
22,2020-09-24T00:00:00.000,51045,Craig,Alleghany,29,1,0
23,2020-09-24T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1188,94,16
24,2020-09-24T00:00:00.000,51049,Cumberland,Piedmont,104,8,2
25,2020-09-24T00:00:00.000,51051,Dickenson,Cumberland Plateau,97,7,1
26,2020-09-24T00:00:00.000,51053,Dinwiddie,Crater,375,38,11
27,2020-09-24T00:00:00.000,51057,Essex,Three Rivers,176,11,2
28,2020-09-24T00:00:00.000,51059,Fairfax,Fairfax,20504,2155,583
29,2020-09-24T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,920,47,25
30,2020-09-24T00:00:00.000,51063,Floyd,New River,198,10,9
31,2020-09-24T00:00:00.000,51065,Fluvanna,Thomas Jefferson,374,35,9
32,2020-09-24T00:00:00.000,51067,Franklin County,West Piedmont,329,16,3
33,2020-09-24T00:00:00.000,51069,Frederick,Lord Fairfax,865,66,13
34,2020-09-24T00:00:00.000,51071,Giles,New River,88,3,0
35,2020-09-24T00:00:00.000,51073,Gloucester,Three Rivers,234,13,2
36,2020-09-24T00:00:00.000,51075,Goochland,Chickahominy,261,27,7
37,2020-09-24T00:00:00.000,51077,Grayson,Mount Rogers,307,25,12
38,2020-09-24T00:00:00.000,51079,Greene,Thomas Jefferson,213,10,3
39,2020-09-24T00:00:00.000,51081,Greensville,Crater,780,34,11
40,2020-09-24T00:00:00.000,51083,Halifax,Southside,336,11,6
41,2020-09-24T00:00:00.000,51085,Hanover,Chickahominy,1265,97,36
42,2020-09-24T00:00:00.000,51087,Henrico,Henrico,5371,424,210
43,2020-09-24T00:00:00.000,51089,Henry,West Piedmont,1035,112,20
44,2020-09-24T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
45,2020-09-24T00:00:00.000,51093,Isle of Wight,Western Tidewater,718,35,18
46,2020-09-24T00:00:00.000,51095,James City,Peninsula,839,64,20
47,2020-09-24T00:00:00.000,51097,King and Queen,Three Rivers,72,10,1
48,2020-09-24T00:00:00.000,51099,King George,Rappahannock,227,21,4
49,2020-09-24T00:00:00.000,51101,King William,Three Rivers,155,12,2
50,2020-09-24T00:00:00.000,51103,Lancaster,Three Rivers,141,7,0
51,2020-09-24T00:00:00.000,51105,Lee,Lenowisco,263,24,7
52,2020-09-24T00:00:00.000,51107,Loudoun,Loudoun,6747,428,124
53,2020-09-24T00:00:00.000,51109,Louisa,Thomas Jefferson,286,30,6
54,2020-09-24T00:00:00.000,51111,Lunenburg,Piedmont,116,6,3
55,2020-09-24T00:00:00.000,51113,Madison,Rappahannock Rapidan,106,6,3
56,2020-09-24T00:00:00.000,51115,Mathews,Three Rivers,42,3,0
57,2020-09-24T00:00:00.000,51117,Mecklenburg,Southside,694,44,33
58,2020-09-24T00:00:00.000,51119,Middlesex,Three Rivers,112,7,10
59,2020-09-24T00:00:00.000,51121,Montgomery,New River,1818,21,4
60,2020-09-24T00:00:00.000,51125,Nelson,Thomas Jefferson,100,5,2
61,2020-09-24T00:00:00.000,51127,New Kent,Chickahominy,184,14,3
62,2020-09-24T00:00:00.000,51131,Northampton,Eastern Shore,305,49,31
63,2020-09-24T00:00:00.000,51133,Northumberland,Three Rivers,147,10,6
64,2020-09-24T00:00:00.000,51135,Nottoway,Piedmont,256,44,18
65,2020-09-24T00:00:00.000,51137,Orange,Rappahannock Rapidan,320,20,4
66,2020-09-24T00:00:00.000,51139,Page,Lord Fairfax,389,42,29
67,2020-09-24T00:00:00.000,51141,Patrick,West Piedmont,274,51,24
68,2020-09-24T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,976,52,9
69,2020-09-24T00:00:00.000,51145,Powhatan,Chesterfield,220,14,5
70,2020-09-24T00:00:00.000,51147,Prince Edward,Piedmont,576,32,12
71,2020-09-24T00:00:00.000,51149,Prince George,Crater,782,24,5
72,2020-09-24T00:00:00.000,51153,Prince William,Prince William,12250,904,202
73,2020-09-24T00:00:00.000,51155,Pulaski,New River,225,14,5
74,2020-09-24T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,64,5,2
75,2020-09-24T00:00:00.000,51159,Richmond County,Three Rivers,343,15,4
76,2020-09-24T00:00:00.000,51161,Roanoke County,Alleghany,824,27,7
77,2020-09-24T00:00:00.000,51163,Rockbridge,Central Shenandoah,106,5,2
78,2020-09-24T00:00:00.000,51165,Rockingham,Central Shenandoah,1403,114,21
79,2020-09-24T00:00:00.000,51167,Russell,Cumberland Plateau,246,24,5
80,2020-09-24T00:00:00.000,51169,Scott,Lenowisco,181,16,4
81,2020-09-24T00:00:00.000,51171,Shenandoah,Lord Fairfax,804,87,58
82,2020-09-24T00:00:00.000,51173,Smyth,Mount Rogers,454,42,9
83,2020-09-24T00:00:00.000,51175,Southampton,Western Tidewater,746,21,22
84,2020-09-24T00:00:00.000,51177,Spotsylvania,Rappahannock,2119,132,44
85,2020-09-24T00:00:00.000,51179,Stafford,Rappahannock,1984,157,18
86,2020-09-24T00:00:00.000,51181,Surry,Crater,118,8,3
87,2020-09-24T00:00:00.000,51183,Sussex,Crater,461,29,10
88,2020-09-24T00:00:00.000,51185,Tazewell,Cumberland Plateau,283,15,2
89,2020-09-24T00:00:00.000,51187,Warren,Lord Fairfax,415,24,6
90,2020-09-24T00:00:00.000,51191,Washington,Mount Rogers,550,54,17
91,2020-09-24T00:00:00.000,51193,Westmoreland,Three Rivers,269,21,3
92,2020-09-24T00:00:00.000,51195,Wise,Lenowisco,398,32,9
93,2020-09-24T00:00:00.000,51197,Wythe,Mount Rogers,229,21,4
94,2020-09-24T00:00:00.000,51199,York,Peninsula,541,16,8
95,2020-09-24T00:00:00.000,51510,Alexandria,Alexandria,3761,317,69
96,2020-09-24T00:00:00.000,51520,Bristol,Mount Rogers,178,10,4
97,2020-09-24T00:00:00.000,51530,Buena Vista City,Central Shenandoah,80,4,1
98,2020-09-24T00:00:00.000,51540,Charlottesville,Thomas Jefferson,1119,29,28
99,2020-09-24T00:00:00.000,51550,Chesapeake,Chesapeake,4262,396,70
100,2020-09-24T00:00:00.000,51570,Colonial Heights,Chesterfield,251,25,25
101,2020-09-24T00:00:00.000,51580,Covington,Alleghany,30,1,0
102,2020-09-24T00:00:00.000,51590,Danville,Pittsylvania-Danville,854,84,27
103,2020-09-24T00:00:00.000,51595,Emporia,Crater,255,33,26
104,2020-09-24T00:00:00.000,51600,Fairfax City,Fairfax,136,13,7
105,2020-09-24T00:00:00.000,51610,Falls Church,Fairfax,70,13,6
106,2020-09-24T00:00:00.000,51620,Franklin City,Western Tidewater,403,18,9
107,2020-09-24T00:00:00.000,51630,Fredericksburg,Rappahannock,533,49,5
108,2020-09-24T00:00:00.000,51640,Galax,Mount Rogers,413,41,30
109,2020-09-24T00:00:00.000,51650,Hampton,Hampton,1800,63,24
110,2020-09-24T00:00:00.000,51660,Harrisonburg,Central Shenandoah,2564,92,34
111,2020-09-24T00:00:00.000,51670,Hopewell,Crater,386,35,7
112,2020-09-24T00:00:00.000,51678,Lexington,Central Shenandoah,71,3,1
113,2020-09-24T00:00:00.000,51680,Lynchburg,Central Virginia,1355,38,12
114,2020-09-24T00:00:00.000,51683,Manassas City,Prince William,1910,128,25
115,2020-09-24T00:00:00.000,51685,Manassas Park,Prince William,607,54,7
116,2020-09-24T00:00:00.000,51690,Martinsville,West Piedmont,379,60,16
117,2020-09-24T00:00:00.000,51700,Newport News,Peninsula,2704,96,37
118,2020-09-24T00:00:00.000,51710,Norfolk,Norfolk,4781,356,78
119,2020-09-24T00:00:00.000,51720,Norton,Lenowisco,33,3,0
120,2020-09-24T00:00:00.000,51730,Petersburg,Crater,732,72,29
121,2020-09-24T00:00:00.000,51735,Poquoson,Peninsula,75,3,2
122,2020-09-24T00:00:00.000,51740,Portsmouth,Portsmouth,2539,274,58
123,2020-09-24T00:00:00.000,51750,Radford,New River,728,8,1
124,2020-09-24T00:00:00.000,51760,Richmond City,Richmond,4578,416,61
125,2020-09-24T00:00:00.000,51770,Roanoke City,Roanoke,1640,65,23
126,2020-09-24T00:00:00.000,51775,Salem,Alleghany,264,13,5
127,2020-09-24T00:00:00.000,51790,Staunton,Central Shenandoah,250,12,0
128,2020-09-24T00:00:00.000,51800,Suffolk,Western Tidewater,1928,123,72
129,2020-09-24T00:00:00.000,51810,Virginia Beach,Virginia Beach,6734,365,86
130,2020-09-24T00:00:00.000,51820,Waynesboro,Central Shenandoah,257,10,3
131,2020-09-24T00:00:00.000,51830,Williamsburg,Peninsula,178,12,7
132,2020-09-24T00:00:00.000,51840,Winchester,Lord Fairfax,494,35,4
133,2020-09-23T00:00:00.000,51001,Accomack,Eastern Shore,1169,90,19
134,2020-09-23T00:00:00.000,51003,Albemarle,Thomas Jefferson,1203,74,21
135,2020-09-23T00:00:00.000,51005,Alleghany,Alleghany,77,8,4
136,2020-09-23T00:00:00.000,51007,Amelia,Piedmont,124,13,5
137,2020-09-23T00:00:00.000,51009,Amherst,Central Virginia,381,12,4
138,2020-09-23T00:00:00.000,51011,Appomattox,Central Virginia,208,13,3
139,2020-09-23T00:00:00.000,51013,Arlington,Arlington,3877,497,148
140,2020-09-23T00:00:00.000,51015,Augusta,Central Shenandoah,470,22,7
141,2020-09-23T00:00:00.000,51017,Bath,Central Shenandoah,6,0,0
142,2020-09-23T00:00:00.000,51019,Bedford,Central Virginia,718,34,12
143,2020-09-23T00:00:00.000,51021,Bland,Mount Rogers,65,3,4
144,2020-09-23T00:00:00.000,51023,Botetourt,Alleghany,292,23,10
145,2020-09-23T00:00:00.000,51025,Brunswick,Southside,347,29,4
146,2020-09-23T00:00:00.000,51027,Buchanan,Cumberland Plateau,135,7,2
147,2020-09-23T00:00:00.000,51029,Buckingham,Piedmont,677,24,9
148,2020-09-23T00:00:00.000,51031,Campbell,Central Virginia,422,14,4
149,2020-09-23T00:00:00.000,51033,Caroline,Rappahannock,343,28,5
150,2020-09-23T00:00:00.000,51035,Carroll,Mount Rogers,488,41,23
151,2020-09-23T00:00:00.000,51036,Charles City,Chickahominy,83,21,5
152,2020-09-23T00:00:00.000,51037,Charlotte,Piedmont,103,5,0
153,2020-09-23T00:00:00.000,51041,Chesterfield,Chesterfield,5851,319,94
154,2020-09-23T00:00:00.000,51043,Clarke,Lord Fairfax,93,12,0
155,2020-09-23T00:00:00.000,51045,Craig,Alleghany,29,1,0
156,2020-09-23T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1184,94,16
157,2020-09-23T00:00:00.000,51049,Cumberland,Piedmont,104,8,2
158,2020-09-23T00:00:00.000,51051,Dickenson,Cumberland Plateau,93,7,1
159,2020-09-23T00:00:00.000,51053,Dinwiddie,Crater,373,38,11
160,2020-09-23T00:00:00.000,51057,Essex,Three Rivers,173,11,2
161,2020-09-23T00:00:00.000,51059,Fairfax,Fairfax,20437,2147,583
