,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
1,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
2,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
3,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
4,Napa,2020-03-29,0.0,26.0,,,,,5.0
5,Colusa,2020-03-29,,,,,,,
6,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
7,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
9,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
10,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
11,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
12,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
13,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
14,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
15,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
16,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
17,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
18,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
19,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
20,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
21,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
22,Glenn,2020-03-29,,,,,,,
23,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
24,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
25,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
26,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
27,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
28,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
29,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
30,Butte,2020-03-29,,,,,,,
31,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
32,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
33,Inyo,2020-03-29,,,,,,,
34,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
35,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
36,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
37,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
38,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
39,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
40,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
41,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
42,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
43,Calaveras,2020-03-29,,,,,,,
44,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
45,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
46,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
47,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
48,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
49,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
50,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
51,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
52,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
53,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
54,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
55,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
56,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
57,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
58,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
59,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
60,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
61,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
62,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
63,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
64,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
65,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
66,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
67,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
68,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
69,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
70,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
71,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
72,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
73,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
74,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
