,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
1,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
2,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
3,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
4,Napa,2020-03-29,0.0,26.0,,,,,5.0
5,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
6,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
7,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
8,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
9,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
10,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
11,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
12,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
13,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
14,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
15,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
16,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
17,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
18,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
19,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
20,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
21,Butte,2020-03-29,,,,,,,
22,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
23,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
24,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
25,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
26,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
27,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
28,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
29,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
30,Inyo,2020-03-29,,,,,,,
31,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
32,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
33,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
34,Calaveras,2020-03-29,,,,,,,
35,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
36,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
37,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
38,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
39,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
40,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
41,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
42,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
43,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
44,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
45,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
46,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
47,Colusa,2020-03-29,,,,,,,
48,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
49,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
50,Glenn,2020-03-29,,,,,,,
51,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
52,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
53,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
54,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
55,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
56,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
57,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
58,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
59,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
60,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
61,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
62,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
63,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
64,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
65,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
66,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
67,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
68,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
69,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
70,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
71,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
72,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
73,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
74,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
75,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
76,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
77,Inyo,2020-03-30,,,,,,,
78,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
79,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
80,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
81,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
82,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
83,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
84,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
85,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
86,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
87,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
88,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
89,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
90,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
91,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
92,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
93,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
94,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
95,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
96,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
97,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
98,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
99,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
100,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
101,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
102,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
103,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
104,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
105,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
106,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
107,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
108,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
109,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
110,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
111,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
112,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
113,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
114,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
115,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
116,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
117,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
118,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
119,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
120,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
121,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
122,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
123,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
124,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
125,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
126,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
127,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
128,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
129,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
130,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
131,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
132,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
133,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
134,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
135,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
136,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
137,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
138,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
139,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
140,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
141,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
142,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
143,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
144,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
145,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
146,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
147,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
148,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
149,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
150,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
151,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
152,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
153,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
154,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
155,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
156,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
157,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
158,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
159,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
160,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
161,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
162,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
163,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
164,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
165,Butte,2020-04-01,5.0,33.0,,,2.0,4.0,9.0
166,Solano,2020-04-01,14.0,18.0,,,5.0,2.0,31.0
167,Mendocino,2020-04-01,0.0,2.0,,,0.0,0.0,8.0
168,Madera,2020-04-01,1.0,3.0,,,1.0,0.0,4.0
169,Santa Clara,2020-04-01,160.0,85.0,,,77.0,15.0,91.0
170,Fresno,2020-04-01,19.0,101.0,,,5.0,13.0,53.0
171,Imperial,2020-04-01,4.0,15.0,,,3.0,4.0,7.0
172,Riverside,2020-04-01,85.0,182.0,,,29.0,47.0,76.0
173,Contra Costa,2020-04-01,31.0,42.0,,,12.0,12.0,61.0
174,Colusa,2020-04-01,0.0,1.0,,,0.0,1.0,5.0
175,Santa Cruz,2020-04-01,2.0,12.0,,,2.0,2.0,3.0
176,Tuolumne,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
177,Tehama,2020-04-01,0.0,1.0,,,0.0,1.0,4.0
178,Stanislaus,2020-04-01,25.0,39.0,,,10.0,6.0,31.0
179,Sacramento,2020-04-01,53.0,138.0,,,20.0,33.0,74.0
180,Ventura,2020-04-01,22.0,96.0,,,5.0,23.0,27.0
181,San Bernardino,2020-04-01,95.0,196.0,,,39.0,52.0,34.0
182,San Joaquin,2020-04-01,25.0,35.0,,,16.0,11.0,21.0
183,Yuba,2020-04-01,2.0,24.0,,,2.0,4.0,6.0
184,Marin,2020-04-01,9.0,19.0,,,4.0,2.0,14.0
185,Santa Barbara,2020-04-01,23.0,23.0,,,15.0,6.0,51.0
186,Amador,2020-04-01,0.0,3.0,,,0.0,0.0,2.0
187,Placer,2020-04-01,25.0,28.0,,,6.0,2.0,7.0
188,Del Norte,2020-04-01,0.0,5.0,,,0.0,0.0,3.0
189,San Francisco,2020-04-01,67.0,66.0,,,30.0,8.0,64.0
190,Humboldt,2020-04-01,1.0,9.0,,,0.0,3.0,7.0
191,Trinity,2020-04-01,0.0,0.0,,,0.0,0.0,
192,San Benito,2020-04-01,2.0,0.0,,,2.0,0.0,0.0
193,Napa,2020-04-01,2.0,2.0,,,0.0,1.0,9.0
194,Glenn,2020-04-01,,,,,,,
195,Inyo,2020-04-01,7.0,89.0,,,0.0,0.0,6.0
196,Modoc,2020-04-01,0.0,1.0,,,0.0,0.0,
197,Los Angeles,2020-04-01,739.0,1332.0,,,335.0,220.0,492.0
198,Tulare,2020-04-01,4.0,12.0,,,3.0,4.0,9.0
199,Plumas,2020-04-01,0.0,0.0,,,0.0,0.0,
200,Merced,2020-04-01,3.0,15.0,,,0.0,3.0,9.0
201,Kern,2020-04-01,15.0,45.0,,,7.0,9.0,32.0
202,Yolo,2020-04-01,3.0,3.0,,,1.0,1.0,2.0
203,Sonoma,2020-04-01,5.0,18.0,,,1.0,2.0,22.0
204,Calaveras,2020-04-01,0.0,1.0,,,0.0,0.0,5.0
205,Lake,2020-04-01,0.0,2.0,,,0.0,0.0,2.0
206,Kings,2020-04-01,2.0,6.0,,,1.0,2.0,1.0
207,Orange,2020-04-01,117.0,221.0,,,50.0,48.0,118.0
208,Lassen,2020-04-01,0.0,7.0,,,0.0,0.0,
209,Siskiyou,2020-04-01,0.0,5.0,,,0.0,2.0,3.0
210,Sutter,2020-04-01,0.0,0.0,,,0.0,0.0,
211,El Dorado,2020-04-01,14.0,8.0,,,1.0,3.0,9.0
212,Monterey,2020-04-01,13.0,16.0,,,4.0,4.0,15.0
213,Nevada,2020-04-01,36.0,54.0,,,0.0,4.0,3.0
214,San Diego,2020-04-01,168.0,340.0,,,71.0,32.0,215.0
215,Shasta,2020-04-01,1.0,4.0,,,0.0,1.0,13.0
216,Alameda,2020-04-01,52.0,76.0,,,27.0,15.0,106.0
217,Mono,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
218,San Luis Obispo,2020-04-01,8.0,10.0,,,5.0,6.0,968.0
219,Mariposa,2020-04-01,0.0,0.0,,,0.0,0.0,
220,San Mateo,2020-04-01,57.0,35.0,,,19.0,9.0,36.0
221,Colusa,2020-04-02,0.0,1.0,,,0.0,1.0,5.0
222,Santa Cruz,2020-04-02,4.0,4.0,,,3.0,0.0,7.0
223,Kern,2020-04-02,27.0,77.0,,,12.0,23.0,36.0
224,Del Norte,2020-04-02,0.0,3.0,,,0.0,0.0,2.0
225,Shasta,2020-04-02,2.0,4.0,,,1.0,0.0,10.0
226,Orange,2020-04-02,129.0,225.0,,,67.0,47.0,96.0
