,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
1,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
2,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
3,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
4,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
5,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
6,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
7,Glenn,2020-03-29,,,,,,,
8,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
9,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
10,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
11,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
12,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
13,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
14,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
15,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
16,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
17,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
18,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
19,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
20,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
21,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
22,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
23,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
24,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
25,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
26,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
27,Inyo,2020-03-29,,,,,,,
28,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
29,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
30,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
31,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
32,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
33,Butte,2020-03-29,,,,,,,
34,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
35,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
36,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
37,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
38,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
39,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
40,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
41,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
42,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
43,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
44,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
45,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
46,Calaveras,2020-03-29,,,,,,,
47,Napa,2020-03-29,0.0,26.0,,,,,5.0
48,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
49,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
50,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
51,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
52,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
53,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
54,Colusa,2020-03-29,,,,,,,
55,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
56,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
57,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
58,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
59,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
60,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
61,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
62,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
63,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
64,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
65,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
66,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
67,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
68,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
69,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
70,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
71,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
72,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
73,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
74,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
75,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
76,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
77,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
78,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
79,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
80,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
81,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
82,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
83,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
84,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
85,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
86,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
87,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
88,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
89,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
90,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
91,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
92,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
93,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
94,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
95,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
96,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
97,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
98,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
99,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
100,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
101,Inyo,2020-03-30,,,,,,,
102,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
103,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
104,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
105,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
106,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
107,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
108,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
109,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
110,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
111,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
112,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
113,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
114,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
115,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
116,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
117,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
118,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
119,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
120,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
121,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
122,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
123,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
124,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
125,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
126,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
127,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
128,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
129,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
130,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
131,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
132,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
133,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
134,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
