,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
1,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
2,Butte,2020-03-29,,,,,,,
3,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
4,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
5,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
6,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
7,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
8,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
9,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
10,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
11,Colusa,2020-03-29,,,,,,,
12,Napa,2020-03-29,0.0,26.0,,,,,5.0
13,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
14,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
15,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
16,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
17,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
18,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
19,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
20,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
21,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
22,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
23,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
24,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
25,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
