,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
1,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
2,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
3,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
4,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
5,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
6,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
7,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
8,Butte,2020-03-29,,,,,,,
9,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
10,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
11,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
12,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
13,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
14,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
15,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
16,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
17,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
18,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
19,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
20,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
21,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
22,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
23,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
24,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
25,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
26,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
27,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
28,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
29,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
30,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
31,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
32,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
