,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
1,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
2,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
3,Glenn,2020-03-29,,,,,,,
4,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
5,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
6,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
7,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
8,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
9,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
10,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
11,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
12,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
13,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
14,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
15,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
16,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
17,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
18,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
19,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
20,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
21,Colusa,2020-03-29,,,,,,,
22,Napa,2020-03-29,0.0,26.0,,,,,5.0
23,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
24,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
25,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
26,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
27,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
28,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
29,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
30,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
31,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
32,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
33,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
34,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
35,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
36,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
37,Calaveras,2020-03-29,,,,,,,
38,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
39,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
40,Inyo,2020-03-29,,,,,,,
41,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
42,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
43,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
44,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
45,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
46,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
47,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
48,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
49,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
50,Butte,2020-03-29,,,,,,,
51,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
52,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
53,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
54,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
55,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
56,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
57,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
58,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
59,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
60,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
61,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
62,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
63,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
64,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
65,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
66,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
67,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
68,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
69,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
70,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
71,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
72,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
73,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
74,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
75,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
76,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
77,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
78,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
79,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
80,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
81,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
82,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
83,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
84,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
85,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
86,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
87,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
88,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
89,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
90,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
91,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
92,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
93,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
94,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
95,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
96,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
97,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
98,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
99,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
100,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
101,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
102,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
103,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
104,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
105,Inyo,2020-03-30,,,,,,,
106,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
107,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
108,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
109,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
110,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
111,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
112,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
113,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
114,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
115,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
116,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
117,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
118,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
119,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
120,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
121,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
122,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
123,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
124,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
125,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
126,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
127,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
128,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
129,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
130,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
131,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
132,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
133,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
134,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
135,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
136,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
137,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
138,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
139,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
140,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
141,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
142,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
143,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
144,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
145,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
146,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
147,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
148,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
149,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
150,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
151,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
152,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
153,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
154,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
155,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
156,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
157,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
158,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
159,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
160,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
161,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
162,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
163,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
164,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
165,Plumas,2020-04-01,0.0,0.0,,,0.0,0.0,
166,El Dorado,2020-04-01,14.0,8.0,,,1.0,3.0,9.0
167,San Diego,2020-04-01,168.0,340.0,,,71.0,32.0,215.0
168,Orange,2020-04-01,117.0,221.0,,,50.0,48.0,118.0
169,Amador,2020-04-01,0.0,3.0,,,0.0,0.0,2.0
170,Inyo,2020-04-01,7.0,89.0,,,0.0,0.0,6.0
171,San Benito,2020-04-01,2.0,0.0,,,2.0,0.0,0.0
172,Alameda,2020-04-01,52.0,76.0,,,27.0,15.0,106.0
