,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
1,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
2,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
3,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
4,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
5,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
6,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
7,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
8,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
9,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
10,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
11,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
12,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
13,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
14,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
15,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
16,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
17,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
18,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
19,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
20,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
21,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
22,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
23,Napa,2020-03-29,0.0,26.0,,,,,5.0
24,Colusa,2020-03-29,,,,,,,
25,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
26,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
27,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
28,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
29,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
30,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
31,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
32,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
33,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
34,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
35,Calaveras,2020-03-29,,,,,,,
36,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
37,Inyo,2020-03-29,,,,,,,
38,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
39,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
40,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
41,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
42,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
43,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
44,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
45,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
46,Butte,2020-03-29,,,,,,,
47,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
48,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
49,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
50,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
51,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
52,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
53,Glenn,2020-03-29,,,,,,,
54,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
55,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
56,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
57,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
58,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
59,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
60,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
61,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
62,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
63,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
64,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
65,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
66,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
67,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
68,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
69,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
70,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
71,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
72,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
73,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
74,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
75,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
76,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
77,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
78,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
79,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
80,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
81,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
82,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
83,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
84,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
85,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
86,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
87,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
88,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
89,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
90,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
91,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
92,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
93,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
94,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
95,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
96,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
97,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
98,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
99,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
100,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
101,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
102,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
103,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
104,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
105,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
106,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
107,Inyo,2020-03-30,,,,,,,
108,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
109,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
110,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
111,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
112,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
113,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
114,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
115,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
116,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
117,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
118,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
119,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
120,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
121,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
