,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Napa,2020-03-29,0.0,26.0,,,,,5.0
1,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
2,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
3,Butte,2020-03-29,,,,,,,
4,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
5,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
6,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
7,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
9,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
10,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
11,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
12,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
13,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
14,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
15,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
16,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
17,Glenn,2020-03-29,,,,,,,
18,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
19,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
20,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
21,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
22,Inyo,2020-03-29,,,,,,,
23,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
24,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
25,Calaveras,2020-03-29,,,,,,,
26,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
27,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
28,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
29,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
30,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
31,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
32,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
33,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
34,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
35,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
36,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
37,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
38,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
39,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
40,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
41,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
42,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
43,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
44,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
45,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
46,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
47,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
48,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
49,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
50,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
51,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
52,Colusa,2020-03-29,,,,,,,
53,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
54,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
55,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
56,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
57,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
58,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
59,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
60,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
61,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
62,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
63,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
64,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
65,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
66,Inyo,2020-03-30,,,,,,,
67,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
68,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
