,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
1,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
2,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
3,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
4,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
5,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
6,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
7,Butte,2020-03-29,,,,,,,
8,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
9,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
10,Napa,2020-03-29,0.0,26.0,,,,,5.0
11,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
12,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
13,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
14,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
15,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
16,Glenn,2020-03-29,,,,,,,
17,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
18,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
19,Colusa,2020-03-29,,,,,,,
20,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
21,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
22,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
23,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
24,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
25,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
26,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
27,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
28,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
29,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
30,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
31,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
32,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
33,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
34,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
35,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
36,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
37,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
38,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
