,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
1,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
2,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
3,Inyo,2020-03-29,,,,,,,
4,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
5,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
6,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
7,Napa,2020-03-29,0.0,26.0,,,,,5.0
8,Colusa,2020-03-29,,,,,,,
9,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
10,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
11,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
12,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
13,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
14,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
15,Butte,2020-03-29,,,,,,,
16,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
17,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
18,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
19,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
20,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
21,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
22,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
23,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
24,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
25,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
26,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
27,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
28,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
29,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
30,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
31,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
32,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
33,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
34,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
35,Glenn,2020-03-29,,,,,,,
36,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
37,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
38,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
39,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
40,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
41,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
42,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
43,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
44,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
45,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
46,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
47,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
48,Calaveras,2020-03-29,,,,,,,
49,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
50,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
51,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
52,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
53,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
54,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
55,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
56,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
57,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
58,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
59,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
60,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
61,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
62,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
63,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
64,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
65,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
66,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
67,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
68,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
69,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
70,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
71,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
72,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
73,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
74,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
75,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
76,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
77,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
78,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
