,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Inyo,2020-03-29,,,,,,,
1,Napa,2020-03-29,0.0,26.0,,,,,5.0
2,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
3,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
4,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
5,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
6,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
7,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
8,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
9,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
10,Glenn,2020-03-29,,,,,,,
11,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
12,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
13,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
14,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
15,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
16,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
17,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
18,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
19,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
20,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
21,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
22,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
23,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
24,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
25,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
26,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
27,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
28,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
29,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
30,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
31,Colusa,2020-03-29,,,,,,,
32,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
33,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
34,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
35,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
36,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
37,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
38,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
39,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
40,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
41,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
42,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
43,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
44,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
45,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
46,Butte,2020-03-29,,,,,,,
47,Calaveras,2020-03-29,,,,,,,
48,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
49,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
50,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
51,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
52,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
53,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
54,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
55,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
56,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
57,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
58,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
59,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
60,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
61,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
62,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
63,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
64,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
65,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
66,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
67,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
68,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
69,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
70,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
71,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
72,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
73,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
74,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
75,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
76,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
77,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
78,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
79,Inyo,2020-03-30,,,,,,,
80,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
81,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
82,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
83,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
84,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
85,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
86,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
87,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
88,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
89,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
90,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
91,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
92,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
93,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
94,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
95,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
96,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
97,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
98,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
99,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
100,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
101,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
102,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
103,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
104,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
105,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
106,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
107,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
108,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
109,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
110,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
111,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
112,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
113,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
114,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
115,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
116,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
117,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
118,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
119,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
120,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
121,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
122,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
123,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
124,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
125,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
126,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
127,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
128,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
129,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
130,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
131,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
132,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
133,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
134,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
135,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
136,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
137,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
138,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
139,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
140,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
141,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
142,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
